Fuel Price ($/BTU),2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Transportation Sector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electricity Sector,3.0155E-06,3.0155E-06,3.13971E-06,3.14731E-06,3.029E-06,2.97585E-06,2.84873E-06,2.81814E-06,2.79071E-06,2.72656E-06,2.7172E-06,2.71037E-06,2.71718E-06,2.67908E-06,2.65545E-06,2.64723E-06,2.62432E-06,2.60887E-06,2.60668E-06,2.62753E-06,2.62301E-06,2.62138E-06,2.61963E-06,2.61169E-06,2.60935E-06,2.60563E-06,2.59821E-06,2.59487E-06,2.59128E-06,2.57482E-06,2.57107E-06,2.5705E-06,2.56407E-06,2.55778E-06,2.55191E-06,2.54541E-06,2.53925E-06,2.53346E-06,2.52743E-06,2.52195E-06,2.51731E-06
Residential Buildings Sector,3.48894E-06,5.20788E-06,4.85727E-06,4.74824E-06,4.65956E-06,4.58587E-06,4.53607E-06,4.49304E-06,4.47053E-06,4.46019E-06,4.46999E-06,4.4998E-06,4.52556E-06,4.54161E-06,4.56481E-06,4.59061E-06,4.61953E-06,4.64478E-06,4.6741E-06,4.7022E-06,4.73173E-06,4.76247E-06,4.78994E-06,4.82019E-06,4.85563E-06,4.87626E-06,4.91818E-06,4.94902E-06,4.98176E-06,5.0195E-06,5.05704E-06,5.08108E-06,5.1147E-06,5.14875E-06,5.18247E-06,5.21602E-06,5.2504E-06,5.28249E-06,5.31575E-06,5.34852E-06,5.38095E-06
Commercial Buildings Sector,3.36966E-06,5.02984E-06,4.69121E-06,4.58591E-06,4.50026E-06,4.42909E-06,4.381E-06,4.33943E-06,4.31769E-06,4.30771E-06,4.31717E-06,4.34596E-06,4.37084E-06,4.38634E-06,4.40875E-06,4.43366E-06,4.4616E-06,4.48599E-06,4.5143E-06,4.54144E-06,4.56996E-06,4.59965E-06,4.62618E-06,4.6554E-06,4.68963E-06,4.70955E-06,4.75004E-06,4.77982E-06,4.81145E-06,4.84789E-06,4.88415E-06,4.90737E-06,4.93984E-06,4.97273E-06,5.00529E-06,5.0377E-06,5.0709E-06,5.10189E-06,5.13401E-06,5.16567E-06,5.19698E-06
Industry Sector,4.87845E-06,8.06518E-06,7.5222E-06,7.35336E-06,7.21603E-06,7.10191E-06,7.02479E-06,6.95814E-06,6.92328E-06,6.90728E-06,6.92244E-06,6.96861E-06,7.0085E-06,7.03335E-06,7.06929E-06,7.10924E-06,7.15403E-06,7.19314E-06,7.23854E-06,7.28206E-06,7.32779E-06,7.3754E-06,7.41794E-06,7.46479E-06,7.51967E-06,7.55162E-06,7.61653E-06,7.66429E-06,7.715E-06,7.77344E-06,7.83158E-06,7.86881E-06,7.92088E-06,7.97361E-06,8.02583E-06,8.07779E-06,8.13102E-06,8.18072E-06,8.23223E-06,8.28298E-06,8.3332E-06
District Heating Sector,3.0155E-06,3.0155E-06,3.13971E-06,3.14731E-06,3.029E-06,2.97585E-06,2.84873E-06,2.81814E-06,2.79071E-06,2.72656E-06,2.7172E-06,2.71037E-06,2.71718E-06,2.67908E-06,2.65545E-06,2.64723E-06,2.62432E-06,2.60887E-06,2.60668E-06,2.62753E-06,2.62301E-06,2.62138E-06,2.61963E-06,2.61169E-06,2.60935E-06,2.60563E-06,2.59821E-06,2.59487E-06,2.59128E-06,2.57482E-06,2.57107E-06,2.5705E-06,2.56407E-06,2.55778E-06,2.55191E-06,2.54541E-06,2.53925E-06,2.53346E-06,2.52743E-06,2.52195E-06,2.51731E-06
LULUCF Sector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoengineering Sector,4.87845E-06,8.06518E-06,7.5222E-06,7.35336E-06,7.21603E-06,7.10191E-06,7.02479E-06,6.95814E-06,6.92328E-06,6.90728E-06,6.92244E-06,6.96861E-06,7.0085E-06,7.03335E-06,7.06929E-06,7.10924E-06,7.15403E-06,7.19314E-06,7.23854E-06,7.28206E-06,7.32779E-06,7.3754E-06,7.41794E-06,7.46479E-06,7.51967E-06,7.55162E-06,7.61653E-06,7.66429E-06,7.715E-06,7.77344E-06,7.83158E-06,7.86881E-06,7.92088E-06,7.97361E-06,8.02583E-06,8.07779E-06,8.13102E-06,8.18072E-06,8.23223E-06,8.28298E-06,8.3332E-06
